Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
5214517382,MLB $6K Solo Shot,193506038,$1,Reid Detmers (43795911),Logan Henderson (43795908),Nick Fortes (43796045),Tommy White (43796089),Jeff McNeil (43796154),Junior Caminero (43795930),Taylor Walls (43796061),Lawrence Butler (43796048),Jonny DeLuca (43795973),Ryan Vilade (43796074),,1. Column A lists all of your contest entries for this draftgroup
5214517383,MLB $6K Solo Shot,193506038,$1,Noah Cameron (43795918),Logan Henderson (43795908),Jonah Heim (43796004),Jeff McNeil (43796154),Richie Palacios (43796067),Junior Caminero (43795930),Jacob Wilson (43795985),Lawrence Butler (43796048),Chandler Simpson (43795987),Ryan Vilade (43796074),,2. Your current lineup is listed next to each entry (blank for reservations)
5214517384,MLB $6K Solo Shot,193506038,$1,Reid Detmers (43795911),Logan Henderson (43795908),Nick Fortes (43796045),Ryan Vilade (43796074),Richie Palacios (43796067),Isaac Paredes (43796019),Taylor Walls (43796061),Henry Bolte (43796038),Jonny DeLuca (43795973),Tyler Soderstrom (43795956),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5214517385,MLB $6K Solo Shot,193506038,$1,Reid Detmers (43795911),Logan Henderson (43795908),Nick Fortes (43796045),Jonathan Aranda (43795976),Richie Palacios (43796067),Junior Caminero (43795930),Alika Williams (43796217),Henry Bolte (43796038),Lawrence Butler (43796048),Ryan Vilade (43796074),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5214517386,MLB $6K Solo Shot,193506038,$1,Logan Henderson (43795908),Gabriel Hughes (43795921),Jonah Heim (43796004),Jonathan Aranda (43795976),Jeff McNeil (43796154),Junior Caminero (43795930),Alika Williams (43796217),Lawrence Butler (43796048),Tyler Soderstrom (43795956),Ryan Vilade (43796074),,5. For faster processing only include entries you are changing in the file you upload
5214518025,MLB $6K Solo Shot,193506038,$1,Reid Detmers (43795911),Logan Henderson (43795908),Nick Fortes (43796045),Jonathan Aranda (43795976),Richie Palacios (43796067),Yandy Diaz (43795950),Alika Williams (43796217),Jonny DeLuca (43795973),Grant McCray (43796179),Tyler Soderstrom (43795956),,
5214518026,MLB $6K Solo Shot,193506038,$1,Reid Detmers (43795911),Logan Henderson (43795908),Nick Fortes (43796045),Yandy Diaz (43795950),Jeff McNeil (43796154),Tommy White (43796089),Jacob Wilson (43795985),Lawrence Butler (43796048),Chandler Simpson (43795987),Ryan Vilade (43796074),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,,,RP,Matt Gage (43796848),Matt Gage,43796848,P,4000,HOU@SF 08/10/2026 09:45PM ET,SF,1.76
,,,,,,,,,,,,,,,RP,Randy Rodriguez (43796849),Randy Rodriguez,43796849,P,4000,HOU@SF 08/10/2026 09:45PM ET,SF,0
,,,,,,,,,,,,,,,RP,Steven Okert (43796880),Steven Okert,43796880,P,4000,HOU@SF 08/10/2026 09:45PM ET,HOU,3.62
,,,,,,,,,,,,,,,RP,Reiver Sanmartin (43796882),Reiver Sanmartin,43796882,P,4000,HOU@SF 08/10/2026 09:45PM ET,SF,0.84
,,,,,,,,,,,,,,,RP,Spencer Bivens (43796887),Spencer Bivens,43796887,P,4000,HOU@SF 08/10/2026 09:45PM ET,SF,4.05
,,,,,,,,,,,,,,,1B/2B,Ildemaro Vargas (43796022),Ildemaro Vargas,43796022,1B/2B,3900,COL@ARI 08/10/2026 09:40PM ET,ARI,6.13
,,,,,,,,,,,,,,,3B,Ezequiel Duran (43796018),Ezequiel Duran,43796018,3B,3900,TEX@LAA 08/10/2026 09:38PM ET,TEX,7.35
,,,,,,,,,,,,,,,C,Gary Sanchez (43796020),Gary Sanchez,43796020,C,3900,MIL@SD 08/10/2026 09:40PM ET,MIL,6.16
,,,,,,,,,,,,,,,OF,Luis Rengifo (43796021),Luis Rengifo,43796021,OF,3900,MIL@SD 08/10/2026 09:40PM ET,SD,5.48
,,,,,,,,,,,,,,,3B,Isaac Paredes (43796019),Isaac Paredes,43796019,3B,3900,HOU@SF 08/10/2026 09:45PM ET,HOU,7.06
,,,,,,,,,,,,,,,SS,Willy Adames (43796024),Willy Adames,43796024,SS,3900,HOU@SF 08/10/2026 09:45PM ET,SF,6.91
,,,,,,,,,,,,,,,1B/3B,Kazuma Okamoto (43796029),Kazuma Okamoto,43796029,1B/3B,3800,BOS@TOR 08/10/2026 07:07PM ET,TOR,7.28
,,,,,,,,,,,,,,,3B/OF,Addison Barger (43796249),Addison Barger,43796249,3B/OF,3800,BOS@TOR 08/10/2026 07:07PM ET,TOR,2.56
,,,,,,,,,,,,,,,C,Dalton Rushing (43796251),Dalton Rushing,43796251,C,3800,KC@LAD 08/10/2026 10:10PM ET,LAD,6.39
,,,,,,,,,,,,,,,OF,Brandon Nimmo (43796027),Brandon Nimmo,43796027,OF,3800,TEX@LAA 08/10/2026 09:38PM ET,TEX,7.36
,,,,,,,,,,,,,,,2B/3B,Bryson Stott (43796025),Bryson Stott,43796025,2B/3B,3800,PHI@STL 08/10/2026 07:45PM ET,PHI,7.53
,,,,,,,,,,,,,,,SS,Cooper Pratt (43796031),Cooper Pratt,43796031,SS,3800,MIL@SD 08/10/2026 09:40PM ET,MIL,6.86
,,,,,,,,,,,,,,,C,Yainer Diaz (43796028),Yainer Diaz,43796028,C,3800,HOU@SF 08/10/2026 09:45PM ET,HOU,6.2
,,,,,,,,,,,,,,,OF,Henry Bolte (43796038),Henry Bolte,43796038,OF,3700,TB@ATH 08/10/2026 09:40PM ET,ATH,6.15
,,,,,,,,,,,,,,,3B,Caleb Durbin (43796032),Caleb Durbin,43796032,3B,3700,BOS@TOR 08/10/2026 07:07PM ET,BOS,7
,,,,,,,,,,,,,,,SS,Andruw Monasterio (43796041),Andruw Monasterio,43796041,SS,3700,BOS@TOR 08/10/2026 07:07PM ET,BOS,5.79
,,,,,,,,,,,,,,,3B,Austin Riley (43796036),Austin Riley,43796036,3B,3700,NYM@ATL 08/10/2026 07:15PM ET,ATL,6.42
,,,,,,,,,,,,,,,OF,Luis Robert Jr. (43796039),Luis Robert Jr.,43796039,OF,3700,NYM@ATL 08/10/2026 07:15PM ET,NYM,6.05
,,,,,,,,,,,,,,,OF,Trevor Larnach (43796035),Trevor Larnach,43796035,OF,3700,BAL@MIN 08/10/2026 07:40PM ET,MIN,6.57
,,,,,,,,,,,,,,,2B,Michael Massey (43796033),Michael Massey,43796033,2B,3700,KC@LAD 08/10/2026 10:10PM ET,KC,5.54
,,,,,,,,,,,,,,,OF,Teoscar Hernandez (43796034),Teoscar Hernandez,43796034,OF,3700,KC@LAD 08/10/2026 10:10PM ET,LAD,6.80
,,,,,,,,,,,,,,,C,Luis Campusano (43796040),Luis Campusano,43796040,C,3700,MIL@SD 08/10/2026 09:40PM ET,SD,6
,,,,,,,,,,,,,,,OF,Jung Hoo Lee (43796037),Jung Hoo Lee,43796037,OF,3700,HOU@SF 08/10/2026 09:45PM ET,SF,7.26
,,,,,,,,,,,,,,,1B,Bryce Eldridge (43796042),Bryce Eldridge,43796042,1B,3700,HOU@SF 08/10/2026 09:45PM ET,SF,6.85
,,,,,,,,,,,,,,,OF,Max Kepler (43796047),Max Kepler,43796047,OF,3600,COL@ARI 08/10/2026 09:40PM ET,ARI,5.07
,,,,,,,,,,,,,,,C,Nick Fortes (43796045),Nick Fortes,43796045,C,3600,TB@ATH 08/10/2026 09:40PM ET,TB,4.69
,,,,,,,,,,,,,,,OF,Lawrence Butler (43796048),Lawrence Butler,43796048,OF,3600,TB@ATH 08/10/2026 09:40PM ET,ATH,4.94
,,,,,,,,,,,,,,,2B/SS,Ben Williamson (43796252),Ben Williamson,43796252,2B/SS,3600,TB@ATH 08/10/2026 09:40PM ET,TB,5.08
,,,,,,,,,,,,,,,2B/3B,Vaughn Grissom (43796043),Vaughn Grissom,43796043,2B/3B,3600,TEX@LAA 08/10/2026 09:38PM ET,LAA,6.26
,,,,,,,,,,,,,,,1B,Jake Burger (43796049),Jake Burger,43796049,1B,3600,TEX@LAA 08/10/2026 09:38PM ET,TEX,6.86
,,,,,,,,,,,,,,,SS,Masyn Winn (43796050),Masyn Winn,43796050,SS,3600,PHI@STL 08/10/2026 07:45PM ET,STL,6.23
,,,,,,,,,,,,,,,OF,Taylor Trammell (43796046),Taylor Trammell,43796046,OF,3600,HOU@SF 08/10/2026 09:45PM ET,HOU,5.29
,,,,,,,,,,,,,,,OF,Carlos Cortes (43796060),Carlos Cortes,43796060,OF,3500,TB@ATH 08/10/2026 09:40PM ET,ATH,4.87
,,,,,,,,,,,,,,,SS,Taylor Walls (43796061),Taylor Walls,43796061,SS,3500,TB@ATH 08/10/2026 09:40PM ET,TB,5.4
,,,,,,,,,,,,,,,SS,Trevor Story (43796254),Trevor Story,43796254,SS,3500,BOS@TOR 08/10/2026 07:07PM ET,BOS,5.98
,,,,,,,,,,,,,,,OF,Lane Thomas (43796056),Lane Thomas,43796056,OF,3500,NYM@ATL 08/10/2026 07:15PM ET,ATL,5.55
,,,,,,,,,,,,,,,1B,Josh Bell (43796057),Josh Bell,43796057,1B,3500,BAL@MIN 08/10/2026 07:40PM ET,MIN,7.13
,,,,,,,,,,,,,,,2B,Justin Foscue (43796053),Justin Foscue,43796053,2B,3500,TEX@LAA 08/10/2026 09:38PM ET,TEX,4.33
,,,,,,,,,,,,,,,1B,Nolan Schanuel (43796059),Nolan Schanuel,43796059,1B,3500,TEX@LAA 08/10/2026 09:38PM ET,LAA,6.46
,,,,,,,,,,,,,,,1B/3B,Alec Bohm (43796051),Alec Bohm,43796051,1B/3B,3500,PHI@STL 08/10/2026 07:45PM ET,PHI,6.17
,,,,,,,,,,,,,,,C,J.T. Realmuto (43796054),J.T. Realmuto,43796054,C,3500,PHI@STL 08/10/2026 07:45PM ET,PHI,5.87
,,,,,,,,,,,,,,,3B/OF,Jose Fermin (43796062),Jose Fermin,43796062,3B/OF,3500,PHI@STL 08/10/2026 07:45PM ET,STL,4.58
,,,,,,,,,,,,,,,OF,Luis Lara (43796058),Luis Lara,43796058,OF,3500,MIL@SD 08/10/2026 09:40PM ET,MIL,5.42
,,,,,,,,,,,,,,,OF,Daulton Varsho (43796055),Daulton Varsho,43796055,OF,3500,HOU@SF 08/10/2026 09:45PM ET,HOU,5.87
,,,,,,,,,,,,,,,OF,Lars Nootbaar (43796064),Lars Nootbaar,43796064,OF,3400,COL@ARI 08/10/2026 09:40PM ET,ARI,5.76
,,,,,,,,,,,,,,,2B,Richie Palacios (43796067),Richie Palacios,43796067,2B,3400,TB@ATH 08/10/2026 09:40PM ET,TB,5.62
,,,,,,,,,,,,,,,3B,Max Muncy (43796071),Max Muncy,43796071,3B,3400,TB@ATH 08/10/2026 09:40PM ET,ATH,5.85
,,,,,,,,,,,,,,,OF,Gavin Lux (43796255),Gavin Lux,43796255,OF,3400,TB@ATH 08/10/2026 09:40PM ET,TB,0
,,,,,,,,,,,,,,,2B/3B,Joshua Kuroda-Grauer (43796256),Joshua Kuroda-Grauer,43796256,2B/3B,3400,TB@ATH 08/10/2026 09:40PM ET,ATH,7.75
,,,,,,,,,,,,,,,C,Francisco Alvarez (43796066),Francisco Alvarez,43796066,C,3400,NYM@ATL 08/10/2026 07:15PM ET,NYM,6.14
,,,,,,,,,,,,,,,2B,Marcus Semien (43796069),Marcus Semien,43796069,2B,3400,NYM@ATL 08/10/2026 07:15PM ET,NYM,6.15
,,,,,,,,,,,,,,,OF,John Rave (43796065),John Rave,43796065,OF,3400,KC@LAD 08/10/2026 10:10PM ET,KC,5.16
,,,,,,,,,,,,,,,1B,Andrew Vaughn (43796068),Andrew Vaughn,43796068,1B,3400,MIL@SD 08/10/2026 09:40PM ET,MIL,5.99
,,,,,,,,,,,,,,,SS,Xander Bogaerts (43796070),Xander Bogaerts,43796070,SS,3400,MIL@SD 08/10/2026 09:40PM ET,SD,6.27
,,,,,,,,,,,,,,,OF,Samad Taylor (43796258),Samad Taylor,43796258,OF,3400,MIL@SD 08/10/2026 09:40PM ET,SD,7.88
,,,,,,,,,,,,,,,OF,Ryan Waldschmidt (43796077),Ryan Waldschmidt,43796077,OF,3300,COL@ARI 08/10/2026 09:40PM ET,ARI,6.08
,,,,,,,,,,,,,,,3B,Kyle Karros (43796078),Kyle Karros,43796078,3B,3300,COL@ARI 08/10/2026 09:40PM ET,COL,6.49
,,,,,,,,,,,,,,,1B/3B,Jose Fernandez (43796259),Jose Fernandez,43796259,1B/3B,3300,COL@ARI 08/10/2026 09:40PM ET,ARI,5.24
,,,,,,,,,,,,,,,1B/OF,Ryan Vilade (43796074),Ryan Vilade,43796074,1B/OF,3300,TB@ATH 08/10/2026 09:40PM ET,TB,5.54
,,,,,,,,,,,,,,,2B/3B,Ernie Clement (43796080),Ernie Clement,43796080,2B/3B,3300,BOS@TOR 08/10/2026 07:07PM ET,TOR,6.36
,,,,,,,,,,,,,,,1B/3B,Mark Vientos (43796261),Mark Vientos,43796261,1B/3B,3300,NYM@ATL 08/10/2026 07:15PM ET,NYM,5.41
,,,,,,,,,,,,,,,1B/C,Salvador Perez (43796072),Salvador Perez,43796072,C/1B,3300,KC@LAD 08/10/2026 10:10PM ET,KC,6.04
,,,,,,,,,,,,,,,SS,Tyler Tolbert (43796079),Tyler Tolbert,43796079,SS,3300,KC@LAD 08/10/2026 10:10PM ET,KC,4.94
,,,,,,,,,,,,,,,1B,Joc Pederson (43796076),Joc Pederson,43796076,1B,3300,TEX@LAA 08/10/2026 09:38PM ET,TEX,6.49
,,,,,,,,,,,,,,,2B,Osleivis Basabe (43796082),Osleivis Basabe,43796082,2B,3300,HOU@SF 08/10/2026 09:45PM ET,SF,8
,,,,,,,,,,,,,,,1B/3B,Connor Norby (43796263),Connor Norby,43796263,1B/3B,3200,COL@ARI 08/10/2026 09:40PM ET,COL,5.15
,,,,,,,,,,,,,,,1B/3B,Tommy White (43796089),Tommy White,43796089,1B/3B,3200,TB@ATH 08/10/2026 09:40PM ET,ATH,4.24
,,,,,,,,,,,,,,,C,Alejandro Kirk (43796083),Alejandro Kirk,43796083,C,3200,BOS@TOR 08/10/2026 07:07PM ET,TOR,5.42
,,,,,,,,,,,,,,,1B/2B,Nick Sogard (43796094),Nick Sogard,43796094,1B/2B,3200,BOS@TOR 08/10/2026 07:07PM ET,BOS,5.73
,,,,,,,,,,,,,,,OF,Luke Keaschall (43796086),Luke Keaschall,43796086,OF,3200,BAL@MIN 08/10/2026 07:40PM ET,MIN,6.64
,,,,,,,,,,,,,,,2B/SS,Jackson Holliday (43796091),Jackson Holliday,43796091,2B/SS,3200,BAL@MIN 08/10/2026 07:40PM ET,BAL,5.82
,,,,,,,,,,,,,,,3B/OF,Kike Hernandez (43796084),Kike Hernandez,43796084,3B/OF,3200,KC@LAD 08/10/2026 10:10PM ET,LAD,4.1
,,,,,,,,,,,,,,,OF,Jose Siri (43796088),Jose Siri,43796088,OF,3200,TEX@LAA 08/10/2026 09:38PM ET,LAA,4.42
,,,,,,,,,,,,,,,OF,Nathan Church (43796087),Nathan Church,43796087,OF,3200,PHI@STL 08/10/2026 07:45PM ET,STL,5.34
,,,,,,,,,,,,,,,OF,Gavin Sheets (43796093),Gavin Sheets,43796093,OF,3200,MIL@SD 08/10/2026 09:40PM ET,SD,5.81
,,,,,,,,,,,,,,,3B/SS,Shay Whitcomb (43796265),Shay Whitcomb,43796265,3B/SS,3200,HOU@SF 08/10/2026 09:45PM ET,HOU,2.29
,,,,,,,,,,,,,,,2B/OF,Tyler Freeman (43796111),Tyler Freeman,43796111,2B/OF,3100,COL@ARI 08/10/2026 09:40PM ET,COL,5.23
,,,,,,,,,,,,,,,2B,Anthony Seigler (43796110),Anthony Seigler,43796110,2B,3100,BOS@TOR 08/10/2026 07:07PM ET,BOS,6
,,,,,,,,,,,,,,,1B/OF,Dominic Smith (43796099),Dominic Smith,43796099,1B/OF,3100,NYM@ATL 08/10/2026 07:15PM ET,ATL,5.06
,,,,,,,,,,,,,,,OF/SS,Mauricio Dubon (43796105),Mauricio Dubon,43796105,SS/OF,3100,NYM@ATL 08/10/2026 07:15PM ET,ATL,6.93
,,,,,,,,,,,,,,,3B,Coby Mayo (43796109),Coby Mayo,43796109,3B,3100,BAL@MIN 08/10/2026 07:40PM ET,BAL,5.80
,,,,,,,,,,,,,,,2B,Jonathan India (43796269),Jonathan India,43796269,2B,3100,KC@LAD 08/10/2026 10:10PM ET,KC,5.41
,,,,,,,,,,,,,,,OF,Evan Carter (43796102),Evan Carter,43796102,OF,3100,TEX@LAA 08/10/2026 09:38PM ET,TEX,5.54
,,,,,,,,,,,,,,,OF,Wade Meckler (43796107),Wade Meckler,43796107,OF,3100,TEX@LAA 08/10/2026 09:38PM ET,LAA,5.65
,,,,,,,,,,,,,,,OF,Bryan Torres (43796104),Bryan Torres,43796104,OF,3100,PHI@STL 08/10/2026 07:45PM ET,STL,3.74
,,,,,,,,,,,,,,,OF,Bryan De La Cruz (43796108),Bryan De La Cruz,43796108,OF,3100,PHI@STL 08/10/2026 07:45PM ET,PHI,6.17
,,,,,,,,,,,,,,,3B,David Hamilton (43796096),David Hamilton,43796096,3B,3100,MIL@SD 08/10/2026 09:40PM ET,MIL,5.58
,,,,,,,,,,,,,,,1B/OF,LaMonte Wade Jr. (43796097),LaMonte Wade Jr.,43796097,1B/OF,3100,HOU@SF 08/10/2026 09:45PM ET,HOU,5.48
,,,,,,,,,,,,,,,OF,Cam Smith (43796101),Cam Smith,43796101,OF,3100,HOU@SF 08/10/2026 09:45PM ET,HOU,6.13
,,,,,,,,,,,,,,,C,Daniel Susac (43796103),Daniel Susac,43796103,C,3100,HOU@SF 08/10/2026 09:45PM ET,SF,4.62
,,,,,,,,,,,,,,,C/OF,Jesus Rodriguez (43796267),Jesus Rodriguez,43796267,C/OF,3100,HOU@SF 08/10/2026 09:45PM ET,SF,4.68
,,,,,,,,,,,,,,,1B/OF,Tim Tawa (43796114),Tim Tawa,43796114,1B/OF,3000,COL@ARI 08/10/2026 09:40PM ET,ARI,5.03
,,,,,,,,,,,,,,,C,James McCann (43796119),James McCann,43796119,C,3000,COL@ARI 08/10/2026 09:40PM ET,ARI,6.21
,,,,,,,,,,,,,,,OF,Troy Johnston (43796131),Troy Johnston,43796131,OF,3000,COL@ARI 08/10/2026 09:40PM ET,COL,5.80
,,,,,,,,,,,,,,,C,Braxton Fulford (43796270),Braxton Fulford,43796270,C,3000,COL@ARI 08/10/2026 09:40PM ET,COL,3
,,,,,,,,,,,,,,,OF,Jordan Lawlar (43796272),Jordan Lawlar,43796272,OF,3000,COL@ARI 08/10/2026 09:40PM ET,ARI,8.25
,,,,,,,,,,,,,,,C,Adrian Del Castillo (43796273),Adrian Del Castillo,43796273,C,3000,COL@ARI 08/10/2026 09:40PM ET,ARI,4.73
,,,,,,,,,,,,,,,2B,Donovan Walton (43796125),Donovan Walton,43796125,2B,3000,TB@ATH 08/10/2026 09:40PM ET,ATH,5.04
,,,,,,,,,,,,,,,OF,Jake Fraley (43796271),Jake Fraley,43796271,OF,3000,TB@ATH 08/10/2026 09:40PM ET,TB,4.93
,,,,,,,,,,,,,,,OF,Nathan Lukes (43796122),Nathan Lukes,43796122,OF,3000,BOS@TOR 08/10/2026 07:07PM ET,TOR,5.20
,,,,,,,,,,,,,,,OF,Masataka Yoshida (43796130),Masataka Yoshida,43796130,OF,3000,BOS@TOR 08/10/2026 07:07PM ET,BOS,5.56
,,,,,,,,,,,,,,,1B,Jared Young (43796116),Jared Young,43796116,1B,3000,NYM@ATL 08/10/2026 07:15PM ET,NYM,5.51
,,,,,,,,,,,,,,,OF,Mike Yastrzemski (43796117),Mike Yastrzemski,43796117,OF,3000,NYM@ATL 08/10/2026 07:15PM ET,ATL,4.84
,,,,,,,,,,,,,,,SS,Ryan Kreidler (43796113),Ryan Kreidler,43796113,SS,3000,BAL@MIN 08/10/2026 07:40PM ET,MIN,4.68
,,,,,,,,,,,,,,,OF,Leody Taveras (43796129),Leody Taveras,43796129,OF,3000,BAL@MIN 08/10/2026 07:40PM ET,BAL,5.81
,,,,,,,,,,,,,,,OF,Austin Martin (43796132),Austin Martin,43796132,OF,3000,BAL@MIN 08/10/2026 07:40PM ET,MIN,4.79
,,,,,,,,,,,,,,,3B,Nick Loftin (43796133),Nick Loftin,43796133,3B,3000,KC@LAD 08/10/2026 10:10PM ET,KC,5.59
,,,,,,,,,,,,,,,2B,Hyeseong Kim (43796274),Hyeseong Kim,43796274,2B,3000,KC@LAD 08/10/2026 10:10PM ET,LAD,4.91
,,,,,,,,,,,,,,,2B,Oswald Peraza (43796123),Oswald Peraza,43796123,2B,3000,TEX@LAA 08/10/2026 09:38PM ET,LAA,4.90
,,,,,,,,,,,,,,,C,Elias Diaz (43796126),Elias Diaz,43796126,C,3000,TEX@LAA 08/10/2026 09:38PM ET,TEX,4.17
,,,,,,,,,,,,,,,OF,Everson Pereira (43796121),Everson Pereira,43796121,OF,3000,PHI@STL 08/10/2026 07:45PM ET,STL,5.34
,,,,,,,,,,,,,,,OF,Justin Crawford (43796127),Justin Crawford,43796127,OF,3000,PHI@STL 08/10/2026 07:45PM ET,PHI,5.29
,,,,,,,,,,,,,,,OF,Brandon Lockridge (43796124),Brandon Lockridge,43796124,OF,3000,MIL@SD 08/10/2026 09:40PM ET,MIL,5.71
,,,,,,,,,,,,,,,2B,Jake Cronenworth (43796128),Jake Cronenworth,43796128,2B,3000,MIL@SD 08/10/2026 09:40PM ET,SD,5.34
,,,,,,,,,,,,,,,OF,Austin Hays (43802788),Austin Hays,43802788,OF,3000,MIL@SD 08/10/2026 09:40PM ET,SD,5.92
,,,,,,,,,,,,,,,OF,Jake Meyers (43796118),Jake Meyers,43796118,OF,3000,HOU@SF 08/10/2026 09:45PM ET,HOU,3.72
,,,,,,,,,,,,,,,OF,Drew Gilbert (43796120),Drew Gilbert,43796120,OF,3000,HOU@SF 08/10/2026 09:45PM ET,SF,4.34
,,,,,,,,,,,,,,,1B,Tyler Locklear (43796136),Tyler Locklear,43796136,1B,2900,COL@ARI 08/10/2026 09:40PM ET,ARI,7.54
,,,,,,,,,,,,,,,OF,Lourdes Gurriel Jr. (43796277),Lourdes Gurriel Jr.,43796277,OF,2900,COL@ARI 08/10/2026 09:40PM ET,ARI,4.96
,,,,,,,,,,,,,,,C,Brian Serven (43796141),Brian Serven,43796141,C,2900,TB@ATH 08/10/2026 09:40PM ET,ATH,4.5
,,,,,,,,,,,,,,,C,Brandon Valenzuela (43796137),Brandon Valenzuela,43796137,C,2900,BOS@TOR 08/10/2026 07:07PM ET,TOR,5
,,,,,,,,,,,,,,,1B/2B,Romy Gonzalez (43796275),Romy Gonzalez,43796275,1B/2B,2900,BOS@TOR 08/10/2026 07:07PM ET,BOS,5.32
,,,,,,,,,,,,,,,2B/OF,Brett Baty (43796134),Brett Baty,43796134,2B/OF,2900,NYM@ATL 08/10/2026 07:15PM ET,NYM,4.96
,,,,,,,,,,,,,,,OF,Dylan Beavers (43796142),Dylan Beavers,43796142,OF,2900,BAL@MIN 08/10/2026 07:40PM ET,BAL,5.20
,,,,,,,,,,,,,,,C,Moises Ballesteros (43796138),Moises Ballesteros,43796138,C,2900,TEX@LAA 08/10/2026 09:38PM ET,LAA,4.51
,,,,,,,,,,,,,,,3B,Nolan Gorman (43796278),Nolan Gorman,43796278,3B,2900,PHI@STL 08/10/2026 07:45PM ET,STL,5.06
,,,,,,,,,,,,,,,3B/SS,Joey Ortiz (43796139),Joey Ortiz,43796139,3B/SS,2900,MIL@SD 08/10/2026 09:40PM ET,MIL,4.65
,,,,,,,,,,,,,,,C,Brett Sullivan (43796149),Brett Sullivan,43796149,C,2800,COL@ARI 08/10/2026 09:40PM ET,COL,4.41
,,,,,,,,,,,,,,,OF,Sterlin Thompson (43796279),Sterlin Thompson,43796279,OF,2800,COL@ARI 08/10/2026 09:40PM ET,COL,4.44
,,,,,,,,,,,,,,,SS,Andres Gimenez (43796147),Andres Gimenez,43796147,SS,2800,BOS@TOR 08/10/2026 07:07PM ET,TOR,5.54
,,,,,,,,,,,,,,,1B/C,Victor Caratini (43796145),Victor Caratini,43796145,C/1B,2800,BAL@MIN 08/10/2026 07:40PM ET,MIN,5.23
,,,,,,,,,,,,,,,2B,Jeremiah Jackson (43796148),Jeremiah Jackson,43796148,2B,2800,BAL@MIN 08/10/2026 07:40PM ET,BAL,4.68
,,,,,,,,,,,,,,,OF,Isaac Collins (43796150),Isaac Collins,43796150,OF,2800,KC@LAD 08/10/2026 10:10PM ET,KC,5.79
,,,,,,,,,,,,,,,2B/3B,Sung-Mun Song (43796143),Sung-Mun Song,43796143,2B/3B,2800,MIL@SD 08/10/2026 09:40PM ET,SD,4.27
,,,,,,,,,,,,,,,3B/OF,Miguel Andujar (43796280),Miguel Andujar,43796280,3B/OF,2800,MIL@SD 08/10/2026 09:40PM ET,SD,5.45
,,,,,,,,,,,,,,,SS,Marcelo Mayer (43796282),Marcelo Mayer,43796282,SS,2800,HOU@SF 08/10/2026 09:45PM ET,SF,4.44
,,,,,,,,,,,,,,,SS,Ezequiel Tovar (43796151),Ezequiel Tovar,43796151,SS,2700,COL@ARI 08/10/2026 09:40PM ET,COL,5.09
,,,,,,,,,,,,,,,OF,Jorge Barrosa (43796157),Jorge Barrosa,43796157,OF,2700,COL@ARI 08/10/2026 09:40PM ET,ARI,2.66
,,,,,,,,,,,,,,,OF,Tommy Troy (43796284),Tommy Troy,43796284,OF,2700,COL@ARI 08/10/2026 09:40PM ET,ARI,5.46
,,,,,,,,,,,,,,,1B/2B,Jeff McNeil (43796154),Jeff McNeil,43796154,1B/2B,2700,TB@ATH 08/10/2026 09:40PM ET,ATH,4.94
,,,,,,,,,,,,,,,OF,Jesus Sanchez (43796159),Jesus Sanchez,43796159,OF,2700,BOS@TOR 08/10/2026 07:07PM ET,TOR,5.26
,,,,,,,,,,,,,,,OF,Yohendrick Pinango (43796285),Yohendrick Pinango,43796285,OF,2700,BOS@TOR 08/10/2026 07:07PM ET,TOR,4.64
,,,,,,,,,,,,,,,2B/3B,Gabriel Arias (43796152),Gabriel Arias,43796152,2B/3B,2700,NYM@ATL 08/10/2026 07:15PM ET,NYM,5.02
,,,,,,,,,,,,,,,C,Sean Murphy (43796158),Sean Murphy,43796158,C,2700,NYM@ATL 08/10/2026 07:15PM ET,ATL,1.33
,,,,,,,,,,,,,,,C,Luis Torrens (43796160),Luis Torrens,43796160,C,2700,NYM@ATL 08/10/2026 07:15PM ET,NYM,4.69
,,,,,,,,,,,,,,,OF,Tyler O'Neill (43796163),Tyler O'Neill,43796163,OF,2700,BAL@MIN 08/10/2026 07:40PM ET,BAL,4.96
,,,,,,,,,,,,,,,OF,Matt Wallner (43796283),Matt Wallner,43796283,OF,2700,BAL@MIN 08/10/2026 07:40PM ET,MIN,5.06
,,,,,,,,,,,,,,,OF,Alex Call (43796156),Alex Call,43796156,OF,2700,KC@LAD 08/10/2026 10:10PM ET,LAD,3.51
,,,,,,,,,,,,,,,OF,Alejandro Osuna (43796161),Alejandro Osuna,43796161,OF,2700,TEX@LAA 08/10/2026 09:38PM ET,TEX,4.49
,,,,,,,,,,,,,,,C,Danny Jansen (43796288),Danny Jansen,43796288,C,2700,TEX@LAA 08/10/2026 09:38PM ET,TEX,4.58
,,,,,,,,,,,,,,,3B,Ramon Urias (43796287),Ramon Urias,43796287,3B,2700,PHI@STL 08/10/2026 07:45PM ET,STL,3.8
,,,,,,,,,,,,,,,C,Freddy Fermin (43796162),Freddy Fermin,43796162,C,2700,MIL@SD 08/10/2026 09:40PM ET,SD,3.56
