Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
5211324838,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,1. Column A lists all of your contest entries for this draftgroup
5211324977,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,2. Your current lineup is listed next to each entry (blank for reservations)
5211324978,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5211324979,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5211324980,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,5. For faster processing only include entries you are changing in the file you upload
5211324981,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,
5211324982,MLB $7.5K Solo Shot,193355900,$1,Adrian Houser (43772529),Noah Schultz (43772528),Jhonny Pereda (43772757),Bryce Eldridge (43772637),Anthony Seigler (43772703),Brendan Donovan (43772704),Tyler Tolbert (43772715),Jac Caglianone (43772586),Jake McCarthy (43772589),Ceddanne Rafaela (43772588),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,,,RP,Eric Orze (43773454),Eric Orze,43773454,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIN,2.28
,,,,,,,,,,,,,,,RP,Anthony Banda (43773489),Anthony Banda,43773489,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIN,2.18
,,,,,,,,,,,,,,,RP,Taylor Rogers (43773490),Taylor Rogers,43773490,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIN,2.03
,,,,,,,,,,,,,,,RP,Jared Koenig (43773491),Jared Koenig,43773491,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIL,0.42
,,,,,,,,,,,,,,,RP,Joel Kuhnel (43773541),Joel Kuhnel,43773541,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIL,1.63
,,,,,,,,,,,,,,,RP,A.J. Minter (43773547),A.J. Minter,43773547,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIN,2.82
,,,,,,,,,,,,,,,RP,Garrett Stallings (43773549),Garrett Stallings,43773549,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIL,8.1
,,,,,,,,,,,,,,,RP,Abner Uribe (43773556),Abner Uribe,43773556,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIL,3.48
,,,,,,,,,,,,,,,RP,Taylor Rashi (43773565),Taylor Rashi,43773565,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIN,3.28
,,,,,,,,,,,,,,,RP,Andrew Morris (43773569),Andrew Morris,43773569,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIN,3.71
,,,,,,,,,,,,,,,RP,JoJo Romero (43773575),JoJo Romero,43773575,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIL,2.70
,,,,,,,,,,,,,,,RP,Cole Sands (43773581),Cole Sands,43773581,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIN,1.42
,,,,,,,,,,,,,,,RP,Angel Zerpa (43773587),Angel Zerpa,43773587,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIL,1.11
,,,,,,,,,,,,,,,RP,Tommy Nance (43773599),Tommy Nance,43773599,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIN,2.96
,,,,,,,,,,,,,,,RP,Garrett Acton (43773615),Garrett Acton,43773615,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIN,7.05
,,,,,,,,,,,,,,,RP,Aaron Ashby (43773635),Aaron Ashby,43773635,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIL,4.88
,,,,,,,,,,,,,,,RP,Rob Zastryzny (43773640),Rob Zastryzny,43773640,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIL,0
,,,,,,,,,,,,,,,RP,Travis Adams (43773648),Travis Adams,43773648,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIN,3.50
,,,,,,,,,,,,,,,RP,Brian Fitzpatrick (43773649),Brian Fitzpatrick,43773649,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIL,3.4
,,,,,,,,,,,,,,,RP,Kody Funderburk (43773652),Kody Funderburk,43773652,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIN,2.56
,,,,,,,,,,,,,,,RP,Drew Rom (43773663),Drew Rom,43773663,P,4000,MIN@MIL 08/07/2026 07:40PM ET,MIL,5.75
,,,,,,,,,,,,,,,1B,TJ Rumfield (43772624),TJ Rumfield,43772624,1B,4000,COL@STL 08/07/2026 08:15PM ET,COL,7.35
,,,,,,,,,,,,,,,RP,RJ Petit (43773354),RJ Petit,43773354,P,4000,COL@STL 08/07/2026 08:15PM ET,COL,0
,,,,,,,,,,,,,,,RP,Cooper Hjerpe (43773357),Cooper Hjerpe,43773357,P,4000,COL@STL 08/07/2026 08:15PM ET,STL,0
,,,,,,,,,,,,,,,RP,Parker Mushinski (43773372),Parker Mushinski,43773372,P,4000,COL@STL 08/07/2026 08:15PM ET,COL,1.65
,,,,,,,,,,,,,,,RP,Eiberson Castellano (43773373),Eiberson Castellano,43773373,P,4000,COL@STL 08/07/2026 08:15PM ET,COL,7.75
,,,,,,,,,,,,,,,RP,Blas Castano (43773384),Blas Castano,43773384,P,4000,COL@STL 08/07/2026 08:15PM ET,COL,4.85
,,,,,,,,,,,,,,,SP,McCade Brown (43773385),McCade Brown,43773385,P,4000,COL@STL 08/07/2026 08:15PM ET,COL,0
,,,,,,,,,,,,,,,RP,Nick Frasso (43773412),Nick Frasso,43773412,P,4000,COL@STL 08/07/2026 08:15PM ET,COL,-0.95
,,,,,,,,,,,,,,,RP,Gordon Graceffo (43773421),Gordon Graceffo,43773421,P,4000,COL@STL 08/07/2026 08:15PM ET,STL,3.28
,,,,,,,,,,,,,,,RP,Caleb Ferguson (43773422),Caleb Ferguson,43773422,P,4000,COL@STL 08/07/2026 08:15PM ET,STL,2.39
,,,,,,,,,,,,,,,RP,George Soriano (43773433),George Soriano,43773433,P,4000,COL@STL 08/07/2026 08:15PM ET,STL,2.99
,,,,,,,,,,,,,,,RP,Max Rajcic (43773447),Max Rajcic,43773447,P,4000,COL@STL 08/07/2026 08:15PM ET,STL,3.18
,,,,,,,,,,,,,,,RP,Matt Svanson (43773466),Matt Svanson,43773466,P,4000,COL@STL 08/07/2026 08:15PM ET,STL,1.72
,,,,,,,,,,,,,,,RP,Luis Gastelum (43773499),Luis Gastelum,43773499,P,4000,COL@STL 08/07/2026 08:15PM ET,STL,1.59
,,,,,,,,,,,,,,,RP,Justin Bruihl (43773509),Justin Bruihl,43773509,P,4000,COL@STL 08/07/2026 08:15PM ET,STL,2.18
,,,,,,,,,,,,,,,RP,Jeff Criswell (43773516),Jeff Criswell,43773516,P,4000,COL@STL 08/07/2026 08:15PM ET,COL,2.27
,,,,,,,,,,,,,,,SP,Riley O'Brien (43773523),Riley O'Brien,43773523,P,4000,COL@STL 08/07/2026 08:15PM ET,STL,3.01
,,,,,,,,,,,,,,,RP,Brennan Bernardino (43773544),Brennan Bernardino,43773544,P,4000,COL@STL 08/07/2026 08:15PM ET,COL,2.34
,,,,,,,,,,,,,,,RP,Welinton Herrera (43773560),Welinton Herrera,43773560,P,4000,COL@STL 08/07/2026 08:15PM ET,COL,2.48
,,,,,,,,,,,,,,,RP,Juan Mejia (43773566),Juan Mejia,43773566,P,4000,COL@STL 08/07/2026 08:15PM ET,COL,2.49
,,,,,,,,,,,,,,,RP,TJ Shook (43773576),TJ Shook,43773576,P,4000,COL@STL 08/07/2026 08:15PM ET,COL,1.54
,,,,,,,,,,,,,,,RP,Jordan Romano (43773593),Jordan Romano,43773593,P,4000,COL@STL 08/07/2026 08:15PM ET,COL,2.12
,,,,,,,,,,,,,,,RP,Ryan Fernandez (43773605),Ryan Fernandez,43773605,P,4000,COL@STL 08/07/2026 08:15PM ET,STL,5.02
,,,,,,,,,,,,,,,RP,Jimmy Herget (43773619),Jimmy Herget,43773619,P,4000,COL@STL 08/07/2026 08:15PM ET,COL,1.66
,,,,,,,,,,,,,,,RP,Jaden Hill (43773625),Jaden Hill,43773625,P,4000,COL@STL 08/07/2026 08:15PM ET,COL,1.81
,,,,,,,,,,,,,,,RP,Peter Strzelecki (43773632),Peter Strzelecki,43773632,P,4000,COL@STL 08/07/2026 08:15PM ET,STL,1.23
,,,,,,,,,,,,,,,RP,Ryne Stanek (43773659),Ryne Stanek,43773659,P,4000,COL@STL 08/07/2026 08:15PM ET,STL,2.39
,,,,,,,,,,,,,,,3B,Isaac Paredes (43772631),Isaac Paredes,43772631,3B,4000,HOU@SD 08/07/2026 09:40PM ET,HOU,7.09
,,,,,,,,,,,,,,,OF,Luis Rengifo (43772633),Luis Rengifo,43772633,OF,4000,HOU@SD 08/07/2026 09:40PM ET,SD,5.57
,,,,,,,,,,,,,,,RP,Garrett Hawkins (43773352),Garrett Hawkins,43773352,P,4000,HOU@SD 08/07/2026 09:40PM ET,SD,0
,,,,,,,,,,,,,,,SP,Jackson Wolf (43773362),Jackson Wolf,43773362,P,4000,HOU@SD 08/07/2026 09:40PM ET,SD,0
,,,,,,,,,,,,,,,RP,Steven Okert (43773408),Steven Okert,43773408,P,4000,HOU@SD 08/07/2026 09:40PM ET,HOU,3.64
,,,,,,,,,,,,,,,RP,Wandy Peralta (43773456),Wandy Peralta,43773456,P,4000,HOU@SD 08/07/2026 09:40PM ET,SD,2.34
,,,,,,,,,,,,,,,RP,Bradgley Rodriguez (43773469),Bradgley Rodriguez,43773469,P,4000,HOU@SD 08/07/2026 09:40PM ET,SD,3.61
,,,,,,,,,,,,,,,RP,Alimber Santa (43773487),Alimber Santa,43773487,P,4000,HOU@SD 08/07/2026 09:40PM ET,HOU,4.01
,,,,,,,,,,,,,,,RP,Jeremiah Estrada (43773495),Jeremiah Estrada,43773495,P,4000,HOU@SD 08/07/2026 09:40PM ET,SD,3.26
,,,,,,,,,,,,,,,RP,Hunter Stratton (43773521),Hunter Stratton,43773521,P,4000,HOU@SD 08/07/2026 09:40PM ET,SD,1.97
,,,,,,,,,,,,,,,RP,Bryan Abreu (43773528),Bryan Abreu,43773528,P,4000,HOU@SD 08/07/2026 09:40PM ET,HOU,3.02
,,,,,,,,,,,,,,,RP,Bryan Hoeing (43773550),Bryan Hoeing,43773550,P,4000,HOU@SD 08/07/2026 09:40PM ET,SD,0
,,,,,,,,,,,,,,,RP,David Morgan (43773552),David Morgan,43773552,P,4000,HOU@SD 08/07/2026 09:40PM ET,SD,3.46
,,,,,,,,,,,,,,,RP,Alek Jacob (43773558),Alek Jacob,43773558,P,4000,HOU@SD 08/07/2026 09:40PM ET,SD,5.48
,,,,,,,,,,,,,,,RP,Yuki Matsui (43773567),Yuki Matsui,43773567,P,4000,HOU@SD 08/07/2026 09:40PM ET,SD,4.53
,,,,,,,,,,,,,,,RP,Bryan King (43773578),Bryan King,43773578,P,4000,HOU@SD 08/07/2026 09:40PM ET,HOU,2.42
,,,,,,,,,,,,,,,RP,Mason Miller (43773583),Mason Miller,43773583,P,4000,HOU@SD 08/07/2026 09:40PM ET,SD,5.93
,,,,,,,,,,,,,,,RP,Logan VanWey (43773592),Logan VanWey,43773592,P,4000,HOU@SD 08/07/2026 09:40PM ET,HOU,4.5
,,,,,,,,,,,,,,,RP,Bennett Sousa (43773601),Bennett Sousa,43773601,P,4000,HOU@SD 08/07/2026 09:40PM ET,HOU,2.02
,,,,,,,,,,,,,,,RP,Jason Adam (43773606),Jason Adam,43773606,P,4000,HOU@SD 08/07/2026 09:40PM ET,SD,2.30
,,,,,,,,,,,,,,,RP,Josh Hader (43773608),Josh Hader,43773608,P,4000,HOU@SD 08/07/2026 09:40PM ET,HOU,4.54
,,,,,,,,,,,,,,,SP,Miguel Ullola (43773614),Miguel Ullola,43773614,P,4000,HOU@SD 08/07/2026 09:40PM ET,HOU,5.42
,,,,,,,,,,,,,,,RP,Enyel De Los Santos (43773637),Enyel De Los Santos,43773637,P,4000,HOU@SD 08/07/2026 09:40PM ET,HOU,2.71
,,,,,,,,,,,,,,,RP,Adrian Morejon (43773661),Adrian Morejon,43773661,P,4000,HOU@SD 08/07/2026 09:40PM ET,SD,4.41
,,,,,,,,,,,,,,,OF,Heliot Ramos (43772630),Heliot Ramos,43772630,OF,4000,ATL@NYY 08/07/2026 07:05PM ET,NYY,6.95
,,,,,,,,,,,,,,,SP,Chase Hampton (43773369),Chase Hampton,43773369,P,4000,ATL@NYY 08/07/2026 07:05PM ET,NYY,0
,,,,,,,,,,,,,,,RP,Joe Jimenez (43773378),Joe Jimenez,43773378,P,4000,ATL@NYY 08/07/2026 07:05PM ET,ATL,0
,,,,,,,,,,,,,,,RP,Bradley Hanner (43773379),Bradley Hanner,43773379,P,4000,ATL@NYY 08/07/2026 07:05PM ET,NYY,0
,,,,,,,,,,,,,,,RP,Yerry de los Santos (43773397),Yerry de los Santos,43773397,P,4000,ATL@NYY 08/07/2026 07:05PM ET,NYY,4.86
,,,,,,,,,,,,,,,RP,Dylan Dodd (43773409),Dylan Dodd,43773409,P,4000,ATL@NYY 08/07/2026 07:05PM ET,ATL,4.31
,,,,,,,,,,,,,,,RP,Danny Young (43773420),Danny Young,43773420,P,4000,ATL@NYY 08/07/2026 07:05PM ET,ATL,0.92
,,,,,,,,,,,,,,,RP,Rolddy Munoz (43773426),Rolddy Munoz,43773426,P,4000,ATL@NYY 08/07/2026 07:05PM ET,ATL,0.9
,,,,,,,,,,,,,,,RP,Kervin Castro (43773446),Kervin Castro,43773446,P,4000,ATL@NYY 08/07/2026 07:05PM ET,NYY,5.25
,,,,,,,,,,,,,,,RP,Robert Suarez (43773449),Robert Suarez,43773449,P,4000,ATL@NYY 08/07/2026 07:05PM ET,ATL,3.86
,,,,,,,,,,,,,,,RP,Tim Hill (43773460),Tim Hill,43773460,P,4000,ATL@NYY 08/07/2026 07:05PM ET,NYY,1.45
,,,,,,,,,,,,,,,RP,David Bednar (43773461),David Bednar,43773461,P,4000,ATL@NYY 08/07/2026 07:05PM ET,NYY,3.94
,,,,,,,,,,,,,,,RP,Fernando Cruz (43773475),Fernando Cruz,43773475,P,4000,ATL@NYY 08/07/2026 07:05PM ET,NYY,3.26
,,,,,,,,,,,,,,,RP,Raisel Iglesias (43773486),Raisel Iglesias,43773486,P,4000,ATL@NYY 08/07/2026 07:05PM ET,ATL,3.22
,,,,,,,,,,,,,,,RP,Angel Chivilli (43773498),Angel Chivilli,43773498,P,4000,ATL@NYY 08/07/2026 07:05PM ET,NYY,3.09
,,,,,,,,,,,,,,,RP,Hayden Harris (43773518),Hayden Harris,43773518,P,4000,ATL@NYY 08/07/2026 07:05PM ET,ATL,0
,,,,,,,,,,,,,,,RP,Brent Headrick (43773519),Brent Headrick,43773519,P,4000,ATL@NYY 08/07/2026 07:05PM ET,NYY,4.07
,,,,,,,,,,,,,,,RP,Brent Suter (43773553),Brent Suter,43773553,P,4000,ATL@NYY 08/07/2026 07:05PM ET,ATL,3.67
,,,,,,,,,,,,,,,RP,Brendan Beck (43773562),Brendan Beck,43773562,P,4000,ATL@NYY 08/07/2026 07:05PM ET,NYY,0.9
,,,,,,,,,,,,,,,SP,Duncan Davitt (43773563),Duncan Davitt,43773563,P,4000,ATL@NYY 08/07/2026 07:05PM ET,ATL,1.35
,,,,,,,,,,,,,,,RP,Tyler Uberstine (43773589),Tyler Uberstine,43773589,P,4000,ATL@NYY 08/07/2026 07:05PM ET,ATL,5.6
,,,,,,,,,,,,,,,RP,Tyler Kinley (43773590),Tyler Kinley,43773590,P,4000,ATL@NYY 08/07/2026 07:05PM ET,ATL,2.72
,,,,,,,,,,,,,,,RP,James Karinchak (43773667),James Karinchak,43773667,P,4000,ATL@NYY 08/07/2026 07:05PM ET,ATL,3.15
,,,,,,,,,,,,,,,RP,Dylan Lee (43773668),Dylan Lee,43773668,P,4000,ATL@NYY 08/07/2026 07:05PM ET,ATL,4.06
,,,,,,,,,,,,,,,C,Eduardo Valencia (43772623),Eduardo Valencia,43772623,C,4000,DET@SF 08/07/2026 10:15PM ET,DET,9.83
,,,,,,,,,,,,,,,SS,Willy Adames (43772628),Willy Adames,43772628,SS,4000,DET@SF 08/07/2026 10:15PM ET,SF,6.9
,,,,,,,,,,,,,,,3B,Casey Schmitt (43772904),Casey Schmitt,43772904,3B,4000,DET@SF 08/07/2026 10:15PM ET,SF,8.02
,,,,,,,,,,,,,,,SP,Jake Miller (43773363),Jake Miller,43773363,P,4000,DET@SF 08/07/2026 10:15PM ET,DET,0
,,,,,,,,,,,,,,,RP,Rowan Wick (43773368),Rowan Wick,43773368,P,4000,DET@SF 08/07/2026 10:15PM ET,SF,0
,,,,,,,,,,,,,,,SP,River Ryan (43773371),River Ryan,43773371,P,4000,DET@SF 08/07/2026 10:15PM ET,DET,0
,,,,,,,,,,,,,,,RP,Joel Peguero (43773388),Joel Peguero,43773388,P,4000,DET@SF 08/07/2026 10:15PM ET,SF,1.81
,,,,,,,,,,,,,,,RP,Sam Hentges (43773391),Sam Hentges,43773391,P,4000,DET@SF 08/07/2026 10:15PM ET,SF,2.48
,,,,,,,,,,,,,,,RP,Jacob Waguespack (43773396),Jacob Waguespack,43773396,P,4000,DET@SF 08/07/2026 10:15PM ET,DET,3.49
,,,,,,,,,,,,,,,RP,Anthony Molina (43773400),Anthony Molina,43773400,P,4000,DET@SF 08/07/2026 10:15PM ET,SF,1.68
,,,,,,,,,,,,,,,RP,Burch Smith (43773401),Burch Smith,43773401,P,4000,DET@SF 08/07/2026 10:15PM ET,DET,3.94
,,,,,,,,,,,,,,,RP,Beau Brieske (43773406),Beau Brieske,43773406,P,4000,DET@SF 08/07/2026 10:15PM ET,DET,1.9
,,,,,,,,,,,,,,,RP,Jason Foley (43773427),Jason Foley,43773427,P,4000,DET@SF 08/07/2026 10:15PM ET,SF,1.68
,,,,,,,,,,,,,,,RP,Reiver Sanmartin (43773429),Reiver Sanmartin,43773429,P,4000,DET@SF 08/07/2026 10:15PM ET,SF,2.78
,,,,,,,,,,,,,,,RP,Matt Gage (43773435),Matt Gage,43773435,P,4000,DET@SF 08/07/2026 10:15PM ET,SF,1.76
,,,,,,,,,,,,,,,RP,Sean Guenther (43773459),Sean Guenther,43773459,P,4000,DET@SF 08/07/2026 10:15PM ET,DET,0
,,,,,,,,,,,,,,,RP,Brant Hurter (43773479),Brant Hurter,43773479,P,4000,DET@SF 08/07/2026 10:15PM ET,DET,3.63
,,,,,,,,,,,,,,,RP,Brenan Hanifee (43773483),Brenan Hanifee,43773483,P,4000,DET@SF 08/07/2026 10:15PM ET,DET,1.08
,,,,,,,,,,,,,,,RP,Spencer Bivens (43773514),Spencer Bivens,43773514,P,4000,DET@SF 08/07/2026 10:15PM ET,SF,4.05
,,,,,,,,,,,,,,,RP,Kenley Jansen (43773540),Kenley Jansen,43773540,P,4000,DET@SF 08/07/2026 10:15PM ET,DET,2.86
,,,,,,,,,,,,,,,RP,Drew Sommers (43773546),Drew Sommers,43773546,P,4000,DET@SF 08/07/2026 10:15PM ET,DET,2.36
,,,,,,,,,,,,,,,RP,Kyle Finnegan (43773580),Kyle Finnegan,43773580,P,4000,DET@SF 08/07/2026 10:15PM ET,DET,2.18
,,,,,,,,,,,,,,,RP,Randy Rodriguez (43773588),Randy Rodriguez,43773588,P,4000,DET@SF 08/07/2026 10:15PM ET,SF,0
,,,,,,,,,,,,,,,RP,Ricky Vanasco (43773610),Ricky Vanasco,43773610,P,4000,DET@SF 08/07/2026 10:15PM ET,DET,-2.35
,,,,,,,,,,,,,,,RP,Will Vest (43773611),Will Vest,43773611,P,4000,DET@SF 08/07/2026 10:15PM ET,DET,2.44
,,,,,,,,,,,,,,,RP,Tyler Holton (43773616),Tyler Holton,43773616,P,4000,DET@SF 08/07/2026 10:15PM ET,DET,2.55
,,,,,,,,,,,,,,,RP,Enmanuel De Jesus (43773626),Enmanuel De Jesus,43773626,P,4000,DET@SF 08/07/2026 10:15PM ET,DET,4.22
,,,,,,,,,,,,,,,RP,Bailey Horn (43773642),Bailey Horn,43773642,P,4000,DET@SF 08/07/2026 10:15PM ET,DET,0
,,,,,,,,,,,,,,,RP,Ryan Walker (43773650),Ryan Walker,43773650,P,4000,DET@SF 08/07/2026 10:15PM ET,SF,0.88
,,,,,,,,,,,,,,,C,Dalton Rushing (43772906),Dalton Rushing,43772906,C,3900,LAD@ARI 08/07/2026 09:40PM ET,LAD,6.39
,,,,,,,,,,,,,,,3B/SS,Ezequiel Duran (43772640),Ezequiel Duran,43772640,3B/SS,3900,BAL@TEX 08/07/2026 08:15PM ET,TEX,7.43
,,,,,,,,,,,,,,,2B,Xavier Edwards (43772639),Xavier Edwards,43772639,2B,3900,LAA@MIA 08/07/2026 07:10PM ET,MIA,7.37
,,,,,,,,,,,,,,,C,Cal Raleigh (43772636),Cal Raleigh,43772636,C,3900,TB@SEA 08/07/2026 09:45PM ET,SEA,5.89
,,,,,,,,,,,,,,,2B,Jose Altuve (43772638),Jose Altuve,43772638,2B,3900,HOU@SD 08/07/2026 09:40PM ET,HOU,6.98
,,,,,,,,,,,,,,,1B,Bryce Eldridge (43772637),Bryce Eldridge,43772637,1B,3900,DET@SF 08/07/2026 10:15PM ET,SF,7.04
,,,,,,,,,,,,,,,3B,Nolan Arenado (43772650),Nolan Arenado,43772650,3B,3800,LAD@ARI 08/07/2026 09:40PM ET,ARI,6.80
,,,,,,,,,,,,,,,OF,Brandon Nimmo (43772652),Brandon Nimmo,43772652,OF,3800,BAL@TEX 08/07/2026 08:15PM ET,TEX,7.34
,,,,,,,,,,,,,,,OF,Jarren Duran (43772644),Jarren Duran,43772644,OF,3800,ATH@BOS 08/07/2026 07:10PM ET,BOS,7.15
,,,,,,,,,,,,,,,OF,Heriberto Hernandez (43772646),Heriberto Hernandez,43772646,OF,3800,LAA@MIA 08/07/2026 07:10PM ET,MIA,6.78
,,,,,,,,,,,,,,,SS,Brayan Rocchio (43772651),Brayan Rocchio,43772651,SS,3800,CLE@CWS 08/07/2026 07:40PM ET,CLE,6.66
,,,,,,,,,,,,,,,OF,Victor Mesa Jr. (43772645),Victor Mesa Jr.,43772645,OF,3800,TB@SEA 08/07/2026 09:45PM ET,TB,5.75
,,,,,,,,,,,,,,,OF,Dominic Canzone (43772647),Dominic Canzone,43772647,OF,3800,TB@SEA 08/07/2026 09:45PM ET,SEA,6.39
,,,,,,,,,,,,,,,2B,Nico Hoerner (43772642),Nico Hoerner,43772642,2B,3800,CHC@KC 08/07/2026 08:10PM ET,CHC,7.29
,,,,,,,,,,,,,,,2B,Michael Massey (43772648),Michael Massey,43772648,2B,3800,CHC@KC 08/07/2026 08:10PM ET,KC,5.55
,,,,,,,,,,,,,,,SS,Dansby Swanson (43772649),Dansby Swanson,43772649,SS,3800,CHC@KC 08/07/2026 08:10PM ET,CHC,7.65
,,,,,,,,,,,,,,,3B,Brooks Lee (43772643),Brooks Lee,43772643,3B,3800,MIN@MIL 08/07/2026 07:40PM ET,MIN,7.03
,,,,,,,,,,,,,,,C,Gary Sanchez (43772654),Gary Sanchez,43772654,C,3800,MIN@MIL 08/07/2026 07:40PM ET,MIL,6.22
,,,,,,,,,,,,,,,1B,Christian Walker (43772653),Christian Walker,43772653,1B,3800,HOU@SD 08/07/2026 09:40PM ET,HOU,7.52
,,,,,,,,,,,,,,,2B,Justin Foscue (43772659),Justin Foscue,43772659,2B,3700,BAL@TEX 08/07/2026 08:15PM ET,TEX,4.39
,,,,,,,,,,,,,,,C,Jonah Heim (43772662),Jonah Heim,43772662,C,3700,ATH@BOS 08/07/2026 07:10PM ET,ATH,6.25
,,,,,,,,,,,,,,,OF,Jo Adell (43772657),Jo Adell,43772657,OF,3700,CLE@CWS 08/07/2026 07:40PM ET,CLE,6.66
,,,,,,,,,,,,,,,1B,Rhys Hoskins (43772661),Rhys Hoskins,43772661,1B,3700,CLE@CWS 08/07/2026 07:40PM ET,CLE,5.42
,,,,,,,,,,,,,,,C,Kyle Teel (43772907),Kyle Teel,43772907,C,3700,CLE@CWS 08/07/2026 07:40PM ET,CWS,6
,,,,,,,,,,,,,,,SS,Cooper Pratt (43772656),Cooper Pratt,43772656,SS,3700,MIN@MIL 08/07/2026 07:40PM ET,MIL,7.19
,,,,,,,,,,,,,,,SS,Xander Bogaerts (43772660),Xander Bogaerts,43772660,SS,3700,HOU@SD 08/07/2026 09:40PM ET,SD,6.44
,,,,,,,,,,,,,,,3B,Austin Riley (43772658),Austin Riley,43772658,3B,3700,ATL@NYY 08/07/2026 07:05PM ET,ATL,6.42
,,,,,,,,,,,,,,,OF,Jung Hoo Lee (43772655),Jung Hoo Lee,43772655,OF,3700,DET@SF 08/07/2026 10:15PM ET,SF,7.36
,,,,,,,,,,,,,,,OF,Teoscar Hernandez (43772665),Teoscar Hernandez,43772665,OF,3600,LAD@ARI 08/07/2026 09:40PM ET,LAD,7.01
,,,,,,,,,,,,,,,3B,Caleb Durbin (43772663),Caleb Durbin,43772663,3B,3600,ATH@BOS 08/07/2026 07:10PM ET,BOS,6.96
,,,,,,,,,,,,,,,SS,Andruw Monasterio (43772671),Andruw Monasterio,43772671,SS,3600,ATH@BOS 08/07/2026 07:10PM ET,BOS,5.72
,,,,,,,,,,,,,,,2B,Chase Meidroth (43772668),Chase Meidroth,43772668,2B,3600,CLE@CWS 08/07/2026 07:40PM ET,CWS,7.03
,,,,,,,,,,,,,,,OF,Cedric Mullins (43772664),Cedric Mullins,43772664,OF,3600,TB@SEA 08/07/2026 09:45PM ET,TB,6.38
,,,,,,,,,,,,,,,2B,Cole Young (43772666),Cole Young,43772666,2B,3600,TB@SEA 08/07/2026 09:45PM ET,SEA,6.72
,,,,,,,,,,,,,,,OF,Trevor Larnach (43772667),Trevor Larnach,43772667,OF,3600,MIN@MIL 08/07/2026 07:40PM ET,MIN,6.71
,,,,,,,,,,,,,,,1B,Josh Bell (43772669),Josh Bell,43772669,1B,3600,MIN@MIL 08/07/2026 07:40PM ET,MIN,6.98
,,,,,,,,,,,,,,,C,Yainer Diaz (43772670),Yainer Diaz,43772670,C,3600,HOU@SD 08/07/2026 09:40PM ET,HOU,6.40
